37	1	2	1	1	5	5	4	4	3	2	2	2	2	2	5	5	5	3	4	50	3	1	0	0	0	0	0	0	0	0	0	2	3	2	1	1	1	0
37	1	2	1	0	5	4	3	3	3	3	3	2	3	3	4	3	3	3	3	50	3	1	0	0	0	0	0	0	0	0	0	2	3	2	1	1	1	0
39	2	2	0	1	3	5	3	3	4	4	1	4	4	2	4	2	2	3	4	45	3	2	0	0	1	1	0	1	0	1	1	-999	1	2	1	0	1	0
39	2	2	0	0	3	5	3	3	4	4	1	4	4	2	4	2	2	3	4	45	3	2	0	0	1	1	0	1	0	1	1	-999	1	2	1	0	1	0
39	2	2	1	1	4	5	3	4	4	5	1	5	4	2	4	3	4	3	4	45	3	2	0	0	1	1	0	1	0	1	1	-999	1	2	1	0	1	0
39	2	2	1	0	4	5	3	3	4	5	2	3	2	2	4	3	4	3	4	45	3	2	0	0	1	1	0	1	0	1	1	-999	1	2	1	0	1	0
40	1	2	0	1	4	4	3	3	4	1	2	2	1	1	4	5	5	5	5	20	1	1	0	0	1	1	0	0	0	1	0	1	2	1	0	0	1	1
40	1	2	0	0	2	3	3	3	3	4	4	2	3	1	3	3	2	3	2	20	1	1	0	0	1	1	0	0	0	1	0	1	2	1	0	0	1	1
40	1	2	1	1	4	4	4	4	4	1	2	2	2	2	4	5	5	5	5	20	1	1	0	0	1	1	0	0	0	1	0	1	2	1	0	0	1	1
40	1	2	1	0	2	3	2	3	3	2	2	2	2	2	3	2	2	3	2	20	1	1	0	0	1	1	0	0	0	1	0	1	2	1	0	0	1	1
